text,label,prediction,is_correct,variety,source
"We recently stayed at the Adina and I have to say we were thoroughly disappointed with the room we were allocated. The hotel was fully booked and I feel as though the room we were given should n't of been offered to guests. It smelled like dank, musty cigarette which we could still smell on our clothes in our suitcases when we got home, there was visible dust on the TV cabinet, and on the first night, our air conditioner did n't work. The next morning the Manager( who was quick to respond to our request) came up to our room to inspect and kicked the unit to get it working again. At least it worked. Not only was the hotel in bad shape, but the city too. There is a TAB just downstairs from the accommodation which attracts the wrong types of people. My son( age 7) dodged a bicycle being thrown in his direction from one of the TAB patrons who was yelling and swearing at another patron, they were about to get into a physical altercation. We crossed the road very quickly! We felt very unsafe. The city is housing many who are doing it tough and sleeping rough and on my morning walk, all I could smell was human urine. I wo n't be staying at this hotel or in the CBD for some time after this experience.",0,1,False,en-AU,Google
"Cold meal sml portions of chips even though l order large and they give you greasy food and do n't even supply napkins through drive thru anymore. What the hell has happened to quality service, very ordinary experience for me. Girls worked off their feet l know, but need to trained better by the so called bosses who seemed to have forgotten themselves.",0,1,False,en-AU,Google
"Went to the Creedence Clearwater concert, really enjoyed the concert. Staff at the theatre were very friendly. Down side is there is n't a lot of room between seats and if you take a drink back to your seat, no where to put the glass or bottle.",0,0,True,en-AU,Google
"Second time I ve eaten here. I had the lunchtime quiche, chips n salad which was perfect. Two others on my table had overcooked schnitzel and they thought it was a bit dry. Other than that everything was good! Service and premises are great. Street parking is available.",0,0,True,en-AU,Google
"This Korean barbecue restaurant holds sentimental value for me as it was the first place I dined out upon arriving in Brisbane several years ago. While I've noticed a slight decline in food quality since then, the experience is still worth revisiting. Despite its enduring popularity, the cleanliness of the establishment leaves something to be desired, with sticky floors and somewhat unclean restrooms. Nevertheless, the vibrant atmosphere and unique dining experience make it a worthwhile visit.",0,0,True,en-AU,Google
Why did I wait so long before checking this place out. It was fantastic. The building has been modernised as best as possible for accessibility and there are a few art stations where kids can have a break and contribute. It would be nice if there were more exhibitions and a bit of information about the history of some of the rooms would be helpful. Even a little something about the historical building itself.,0,0,True,en-AU,Google
"Good place to visit with kids, for swimming, diving, snorkeling and fishing. There is something to do for everyone. We visited on a sunday and the train was booked out for the next 2hours when we arrived. It's possible to walk on it but if you want to experience the train better Book in advance. The walk is about 20min one way. Better put sunscreen on and have a water bottle with you.",0,0,True,en-AU,Google
"This was the only place opened in Gladstone on the 2 January. Everywhere else dead, closed until 9-It looked like a ghost town. Do not recommend visiting Gladstone on a road trip around the Xmas and the New Year. I am glad that the Steak House was opened. It was full of guests Inside. Outside, it looked as dead as the rest of the town. It is a proper food place with a good beer selection and pub classics. We had fish and chips. Maybe a bit too greasy and the old oil used in the fryer, but edible. It was food.",0,1,False,en-AU,Google
"Loved this place. Their food is of authentic taste. This is the best asian food place I've visited in Ballarat. The fried rice and the tom yum soup are two perfections. Best choice if you love spicy asian food. Behaviour and Atmosphere is also good. But the food is best, delicious.",0,0,True,en-AU,Google
Beautiful sunny spot for a winter morning. Food was good and the welcome was very friendly. Closes at midday on Saturday and Sunday so no big sleep ins. Supporting flood victims by selling reclaimed wood items. Well worth a look.,0,0,True,en-AU,Google
"EDIT: I came here again soon after and it was so much better! I think it might have been that I left the noodles sealed in the bowl for too long before eating so they went a bit mushy. I highly recommend removing the lid as soon as you can. I remember really loving this place when I used to eat here regularly, but having recently eaten there for the first time in a while, I'm not that impressed. The flavours were great, but the texture could have been a bit better. I will be coming back. It might have just been an off night for them",0,0,True,en-AU,Google
Had a night out with a mate and his family and my family.. the bowling was great fun and having the automatic bumpers for the kids was great. For a Saturday night I feel they could have used an extra staff or so to man the bar. Had to go back to bowling a few time when waiting to order drinks.. prices were quite reasonable for 2 games. We will be back again soon. Update.. had a Boys night rocked up at 9 pm got on a lane for 2 games the staff were very helpful and great behind the bar. They gave us plenty of notice before the bar closed. Great night a great place to come for family entertainment!,0,0,True,en-AU,Google
"We ordered some rice plus few dishes for seven of us. We got rice first and had to wait another 40minutes for the other dishes which is unacceptable. By the time we received the other dishes rice was too cold and was not edible... when we asked staff members, said that they are too busy and can heat the rice up again. Not sure if I go there again.",0,1,False,en-AU,Google
"Very old hotel, carpets are so dirty. Wired smells are everywhere in the hotel. Wifi is pretty slow, service was unprofessional. Good thing is they gave us a complimentary bottle of wine for anniversary.",0,1,False,en-AU,Google
"I liked the war memorial statues situated on the grounds. The park also has toilets, benches, a childhood centre, playground, phone box, and picnic tables.",0,0,True,en-AU,Google
Rating is mostly for the helpful and friendly staff! We were looking for a halal place to have a quick and easy dinner. The staff member let me know this place is 100 % halal so we grabbed two medium pizzas( I think the bill was about 32). Pizza was a little disappointing on flavour because despite being totally different pizzas they kind of tasted the same. I think they could use a little more sauce if I honest-we added our own at home. Overall we did n't have super high expectations for a kebab shop pizzas but had a good experience. We got the quick and easy dinner we were looking for,0,0,True,en-AU,Google
