text,label,prediction,is_correct,variety,source
"Location next to the old bus station. Parking-there is sufficient parking however, when we went we had to park on the road. As parking was full of most cars were poorly parked. Service-was excellent, however stewards need to know the menu better. Food was ok, some dishes were good. Not bad, not exceptional either. Good variety of alcohol available, beer is very limited in brands.",1,0,False,en-IN,Google
"The best place to find dosas in early morning. The dosa is good. Plain dosa is 40, single idly 20, tea is 10.",1,1,True,en-IN,Google
"Nothing to say about Wow! Momo. You all know that it's good, quality top notch, hygiene maintained. I order from swiggy, I never visited their shop. Well their momos are really great, I really like their momos, especially pan fried ones. I've tried almost every momos, especially the pan fried ones. I've never found pan fried momos tasting so good. You can literally eat a packet of those and complete your supper. But you know, when it comes to price I'm a bit disappointed. It's overpriced. Considering their all services it's reasonable, though it's not pocket friendly for students. Recommended: I do n't have any specific recommendations as all the momos are good. Go for any of the momos, but please do try chicken cheese momo, corn and cheese momo, any of the pan fried momos, baked Augratin, they are nice.",1,1,True,en-IN,Google
Just visit at nightime in summers and it's one of the best spots to hangout with during night at rudrapur. Plus it has snookers too( I did n't get to try it out since I was in a hurry) food is n't special but location is what stands out,1,1,True,en-IN,Google
It's a very nice restroom very beautiful atmosphere you would love in the view from that no it is situated on a very nice is Preet where the lots of outlet it's interested provides the same. The rest from provides buffet Rangers from around 9 for the vegetarian and one for the non vegetarian and for kids 450 and for the kids 450.,1,1,True,en-IN,Google
"Affordable price, taste is so good. Quality is ok ok. Too many choices available. I always buy from their shop",1,1,True,en-IN,Google
It's located in niranjani akhara road in Haridwar. There are lots of hotels in that locality. They serve Thali and light food like roti and sabzi. It's in budget and the quantity of food is enough for 2 people. Their Thali is popular. If you do n't want to eat oily and spicy food in your hotel come here and have light and tasty food.,1,1,True,en-IN,Google
It was good tasty Biryani but it was little bit of salty I hope the restraunt will sort it out and also very pocket friendly place,1,1,True,en-IN,Google
"Ok for us middle class family only 300 for Single room, place is very good main city, but their food is very bad. Room and bathroom are ok same as other guest house. I hope you can go.",1,0,False,en-IN,Google
Decent food pappu nd chick fry were yum Sambar was yum too Cheers to t team nd establishment,1,1,True,en-IN,Google
"A memorable experience. One should definitely visit Aadi Kumberswar, Airavatheswar, Dharasuram and Kashi viswanath temples in kumbakonam. Most of these temples built in black stones centuries back. Stil the architectural is to be seen to believe. These temples are excellent examples of our culture artisanship and engineering technology even 1000 years back. How they executed the marvelous pieces of work is something mind boggling. One should definitely visit Gangaikonda Cholapuram, which is one of the greatest work in chola period",1,1,True,en-IN,Google
"Newly opened sweets and snacks and cakes Shop. Varities of items available, new younger generation will be liked. Birthday cake and party cake available. Few seats are available for the customers and young couples can intake their sweets and enjoyed their decorated show Gift boxes also available. Pleasent and peaceful atmosphere will be liked by customer and children and tends to visit again. House keeping and maintenance of Shop are good. From cashier to sales girls response politely with patience. Very good attracted Shop",1,1,True,en-IN,Google
Good hotel in Palanpur. Tasty veg. foods are available in budget price. Air-conditioned dinning room is also available but it costs a bit more. Over-all service is good and clean.,1,1,True,en-IN,Google
It is a beautiful place located in Bhind district of madhya pradesh and it has a beautiful temple around it and small lake,1,1,True,en-IN,Google
1st experience foul smelling burger 2nd Pattties were tasty 3rd jala hua sandwich pack kar diya When complained about it Manager was non responsive And the manager argued a lot and created a drama over there for just a sandwich The owner should take Some steps to amend him otherwise the bubble cakery will lose their potential customers,0,0,True,en-IN,Google
"Food quality is average, cleanliness is not so good, biriyani is very average, parota and sides are okay",0,0,True,en-IN,Google
Standard food quality & reasonable price.,1,1,True,en-IN,Google
"Sweet and mixture is very good, more than 22 yrs we are buying in this sweet stall.",1,1,True,en-IN,Google
"Here you can have unlimited gujarati food at a budget. They serve 3 sabji, one kathol, one green sabji, one aloo sabji, papad, dahi, salad, buttermilk, chapati, bajre ki roti, khichdi, kadhi, all at at a reasonable price. Staff is very friendly. Overall a good experience.",1,1,True,en-IN,Google
"This is a very nice cafe, you can come here with your friends and family and enjoy this small cafe, it would be better if you sit outside the cafe. I have tasted many things here, all are good and right in the budget.",1,1,True,en-IN,Google
"Really a great place, first of it's kind in our Bongaigaon. Biriyani was really a lot considering half plate only, but only thing that was missing was raita, not sure people have raita with parda biriyani",1,1,True,en-IN,Google
"Sri Krishna Bhavan KRA Complex in Thanjavur is a restaurant that seems to be quite popular with visitors, especially those coming to see the nearby Brihadeeswarar Temple. It known for serving tasty South Indian dishes like sambar, naan, and vada, and also offers good ice cream and coffee. The restaurant is appreciated for its courteous staff and spectacular service, contributing to a pleasant dining atmosphere. It also conveniently located, making it an easy stop for those visiting the temple.",1,1,True,en-IN,Google
"It took forever( 45 to 50 mins) for just aloo parantha and veg manchurian to arrive on my table and let me tell you hardly 3 tables were accupied including me, so there was no rush at all. And all that wait was nothing worth if you talk about the taste or quality of food. Although ambience is good but clicking good selfies wo n't satisfy your hunger.",0,0,True,en-IN,Google
Varity of sweets and mixture available but not sitting tried once dosa but i think alankar has better than this place.,0,0,True,en-IN,Google
"Good hospitality Fully hygienic Very tasty, will try for again & again Intrested for frenchisey",1,1,True,en-IN,Google
"The place is good just for food, nothing else is there to offer, I got myself ordered zaike daar special chicken. The dish was tasty and presented in a very well manner. Although it required little improvement. Prices are reasonable. Pictures are clicked at pm which is not a peak hour for the restaurant.",1,1,True,en-IN,Google
Not good pizza outlet. Toppings are very less on pizza while outer side of pizza is uncooked and so thick.,0,0,True,en-IN,Google
The quantity is very less. Its not sufficient for even 1 person and non veg pieces are also very less. If you are ordering non veg buy in more quantity.. Its not sufficient for 1 person if you are taking a plate quantity.,0,0,True,en-IN,Google
Good service. Food tasty. Great Service. Velet parking available.,1,1,True,en-IN,Google
Nice place. One of the best pizza in siwan I guarantee it. Staff behaviour is owsome.! They surv food very fast.,1,1,True,en-IN,Google
Lightman charges the extra 50rs for another sit even there was no seat no. on the ticket still and the condition is not good of the sofa and also the washroom condition was so bad very disappointed,0,0,True,en-IN,Google
Very nice restaurant for Chinese fast food,1,1,True,en-IN,Google
Good one to sit and relax with frnds and family Variety of mocktails pizza and burger Keep it up Can improve more Order system should be on table if possible Enjoyed it Could recommend others too,1,1,True,en-IN,Google
Newly opened cafeteria at International Airport Trivandrum. It is a new opening.,1,1,True,en-IN,Google
"A cute place serving great milkshakes with a lot of variety for everyone. The place is small, so you might not get a seat when it over crowded. I ordered the red velvet milkshake, it was n't too sweet so it a perfect choice for me. The lemon meringue milkshake is also great. I loved the colourful chairs inside the cafe tbh. The prices are fine for the portion and the quality of the shakes. They also serve fries, burgers and other food items. It good for hanging out with friends or family, is n't wheelchair friendly though.",1,1,True,en-IN,Google
"If u are looking for simple home like food with 2 vegetables, kheer and chpaati this is the place. Thaali 80rs. Rice included.",1,1,True,en-IN,Google
Food is good over here of what is compared with what is available here... the taste is good over here. the staff is nice and ambience is good over here. Recommended to dine in here in Singrauli. Only place where chinese is chinese.,1,1,True,en-IN,Google
"Hordes of people, a wall like rack lined with packets of bread, that's the way to spot Madhuram Sandwich. Situated diagonally opposite to the famous Kaanch mandir, this small shop is Indore hidden gem for sandwich lovers. It sells unexpectedly good. Generously layered with Paneer cubes, capsicum, onion, cucumber and some tandoori mayo, these sandwiches are huge. It would n't be wrong to call it a huge club sandwich. Served with coriander chutney, ketchup and potato wafers, the sandwich is liberally topped with sev, jeeravan, mayo and cheese. The perfect combination for Indori taste buds. In short, a plate of sandwich can easily suffice two. Trust me, it's true. For me, even finishing three pieces of the sandwich was difficult. So if you plan on having this sandwich, make sure you have ample space in your tummy and do n't plan to order anything else, because you wo n't be able to eat anything after the sandwich. With just 5 bench tables to sit on and 3-4 tiny tables to stand and eat, the shop offers a decent space to accommodate the customers. A lot of people opt for take away and you can do so if you do n't like sitting on the street side to eat. The best part, this enormous sandwich is priced at Rs 150 only and reaches you in just 10 mins. Is n't it wow! Light on your pocket and light on the wait time as well. Check out Madhuram Sandwich when you crave for a great sandwich the next time and sink in this delicious street delicacy. Enjoy!",1,1,True,en-IN,Google
The food quality is good and please go if you love to eat spicy! Super spicy and chicken Thali is Best. Budget hotel good for couples.,1,1,True,en-IN,Google
"Banana Chips & Halwa centre is situated in tower building, Shop, ground city, Mavoor Rd, Kozhikode, Kerala. 230 metres of walking distance from KSRTC Bus station, Kozhikode. of the popular place in Kozhikode for Banana Chips and Halva. prefer to buy only Halva from here. speciality is preparing sweets using coconut oil. is healthy and delicious. taste of Halva is satisfactory. varieties of Halva is available here to try. do try Coconut, Wheat, Badam and mixed fruit Halva from here. can buy only after we like the taste.",1,1,True,en-IN,Google
I love this restaurant and their food is not that expensive. They serve well,1,1,True,en-IN,Google
Nice restaurant to hang out with friends and dine in. A must visit vegetarian restaurant. We ordered crispy chilli baby corn that was yummmmm!! Along with that we ordered butter masala dosa that was also quite,1,1,True,en-IN,Google
Best in Jagadhri. Owner is so nice and treat customers in a very well manner. service also too good. Must try and visit,1,1,True,en-IN,Google
Loved visiting this place.. loved their interior and ambience.. if you want to try some experimental chai then must try shahi chai.. We ordered 1. Kulhad jalebi which was outstanding if you are a jalebi lover 2. Cake shake which was ok ok Staff was very polite and their service was very good. Will definitely recommend this place to everyone,1,1,True,en-IN,Google
Pure vegetarian food hotel near the railway station. There butter paneer masala is too tasty. You can reach there car and any mode of transportation. You can easily found this place. Low budget restaurant but no separate space for family purpose..,1,1,True,en-IN,Google
Tasty Vegetarian Hotel try Pongal and vada yummy. variety chutney tasty at reasonable price,1,1,True,en-IN,Google
One Of My Most Fav Pizza Place in Town. They Serve Best Quality pizza and Sandwiches. They have best Garlic bread in the town.,1,1,True,en-IN,Google
"Definitely one should visit this restaurant! Calm place neat and clean well decorated kind gestures of the people there ordered chicken noodles. Adequate quantity was there. tasty food. The chicken pieces in noodles were delicious. price was very reasonable. X Food was tasty but felt a little bit extra spicy. Spicy amount should be less as not everyone is comfortable with it. X As I asked for sause, they gave very less amount of sause in a small glass. Should have given a ketchup / sauce bottle. X waiting time was a lot. Felt like they preferred to make food for the online deliveries first, then they gave us. Take the negative points as feedback Overall I loved the place!",0,1,False,en-IN,Google
This place was perhaps called Katl-e-aam and later distorted to Kaala Aaam. This is where British killed the people of Bulandshahr. Second version is that there was a huge Mango Tree( Aam) on which British had hanged people of Bulandshahr who fought against them.,0,0,True,en-IN,Google
Everything is Very nice... Like environment And amazing behavior by Waitter and their staff But the main thing is The taste is not so good and Price is High... But i like the taste of baby corn aaye haaye But Biryani taste is not good... Btw i love the environment and Decorations is Very nice,1,0,False,en-IN,Google
"Good food with appreciable service. The food is tasty and fresh. The ambience is very peaceful which makes it suitable for families, friends and everyone.",1,1,True,en-IN,Google
Good Quality foods and service is good.....,1,1,True,en-IN,Google
"Its a multi cusine restaurant. The food is tasty and sercice is quick. At peak hours there is rush so we need to wait. The dosas, punjabi subjis, kaju butter masala, rice preparations everything is good.",1,1,True,en-IN,Google
Great markets vibes good sat Sunday too much waiting for restaurants 1 hr may be more,1,1,True,en-IN,Google
"Tea was nice, and the Service was good.",1,1,True,en-IN,Google
Service good Silent ambiance Nice interior Food quality good,1,1,True,en-IN,Google
Been here for the first time. This is massive with comfortable seating. They have party hall for birthday parties too. Hand wash and hand drier area could have been kept clean.. lot of water and hairs in the hand drier.. felt odd. Fried chicken is roasted much and chicken wrapper was not that fresh we felt. Muffins were tasty. Burgers were tasty. These guys wo n't give u any extra straws when u take soft drinks. So use wisely,1,0,False,en-IN,Google
"Food is ok not exceptional, It gives you with two sabzi and raita. This is not a hygienic place to eat",0,0,True,en-IN,Google
"Food is and ambience is great But service is very slow Mocktail was damn good, btw awesome experience",1,1,True,en-IN,Google
This place is situated in the Heart of city on railway road. Staff is well behaved and polite. Manager always asked feed back at the spot. FOOD is fresh hence it takes more time than usual. Taste of cuisine is very good. This is not expensive. You can go there with your family without hasitation.,1,1,True,en-IN,Google
"Right next to our hotel this restaurant, offering fresh wholesome food! We had their mix veg Paratha and paneer Paratha with curd, both yummmm, great portion size, covered in butter, so so good! Must try the mix veg Paratha, so good! We also tried their poori aaloo sabzi, do n't recommend this at all, the aloo was n't legit at all, felt like a heavy lunch gravy with tons of oil that was used instead of the regular simpler breakfast sabzi. Skip that for sure! Food: Value for money:",1,1,True,en-IN,Google
Nice point for a vada variety snack n tea or cool drink. With few table chairs,1,1,True,en-IN,Google
Burger good but veg Maggi very bad esa lga jse 1st class ke bacche ko khilane ko bnai h no red chilli and all masala and cold coffee very very strong and too sweet i m very disappointed,0,0,True,en-IN,Google
One of the famous cafes in Kottayam. Prices are bit too high. Expected a little more better food quality. The English breakfast was filling. Wo nt say that i m big fan of it but it was kinda okay. The complimentary coffee was really good tho. Ambience is. Staff is very friendly.,1,1,True,en-IN,Google
Satima is a brand in itself. Even the location got the name this popular store. T,1,1,True,en-IN,Google
It was ok. Chef need to bring taste in food. Just ok type restaurant. Good for apetite not for the taste,0,0,True,en-IN,Google
Food is best for middle class people here. All items given quantity is high. But quality is average.,1,0,False,en-IN,Google
I think cinema hall is better and full air conditioned and sound quality is also good. Picture quality is also nice. Comfortable seats. The onlely probelem is people getting out and in repeatedly for food cause distraction and food was little bit expensive. Overall it was too good staff and servicing is also good,1,1,True,en-IN,Google
The cafe looks good and we can celebrate birthday and all but the food taste is Average,1,1,True,en-IN,Google
"Fresh mixtures are so good, Sweets I did n't tried.. Special palkova puffs was different to try for the first time. Ambience should be improved.",1,1,True,en-IN,Google
