text,label,prediction,is_correct,variety,source
What a cute little gem of a coffee shop Been coming in very recently for my take away coffee and a little treat now and then. Looking forward to coming in and getting breakfast or lunch soon. Disappointed it's not open Sundays tho Dog friendly undercover area outside Good so see some decent vegetarian options Side not parking in the area is not great during the week day if you are driving. Tesla super charger next door,1,1,True,en-AU,Google
"Lunch on the balcony, affordable burgers and Caesar salad( with salt and pepper squid) provide an alternative meal option in the centre of town. Particularly child friendly is a plus.",1,1,True,en-AU,Google
"We had very good service here on 3 consecutive mornings so we know it was n't a fluke. The lady in charge of the McCafe part( Rena, I think) was excellent, a real asset to McDonald. Nicely presented store with a friendly feel. My coffee was up there with the best.",1,1,True,en-AU,Google
Very Disappointing I ordered 2 Burgers the chicken snitzel was over cooked verging on burnt and suoer dry and the cheese and pineapple was almost raw in the middle for the prices it was absolutely ridiculous,0,0,True,en-AU,Google
"Great food, average coffee. Pretty dingy shopping complex. Would go back for the food.",1,1,True,en-AU,Google
"My visit to Rocksalt was great. The staff were friendly, the restaurant felt cosy and had enough space between tables to give the impression you had some privacy. The Pork Belly I had was cooked to perfection. The crackling crunched and the meat underneath it had n't dried out, and everything retained its flavour. The mash that accompanied the pork was smooth and went well with the gravy that came with the dish. The veg did its job too. If you want the full menu make sure you get an inside table.",1,1,True,en-AU,Google
"I'm a regular diner. The Cooks in the kitchen are amazing. Most succulent chicken in the main Street of Airlie and being an Australian Steak House, Steaks are also amazing. We go for the food not the service. Unfortunately the customer service has n't been great the past few years since the new owners, as you can see from following reviews but I wanted to shout out to the new Australian lady that just started working last week. People like herself is what's going to turn this venue around and for the better. Thank you Tayla for your continuous customer service, you make our experience worth while now. We will be back for your service young lady. Keep it up.",1,1,True,en-AU,Google
Good sized servings. Cheap and cheerful. Chicken dumplings were juicy and the super tasty peppered calamari crunch was retained as they cut a corner off the lid. Definitely get the calamari if you come here. It really good.,1,1,True,en-AU,Google
I had an unfortunate experience at Kerry Korner Shop. I bought a roll on sunscreen on the shelf for 16. At the checkout I was charged. The extra was the eftpos fee. Now eftpos fees shoud be 1 to 2 % max. This was a fee of 8 %! I know it is illegal to charge an eftpos fee in excess of the real cost of using eftpos and this seems to be a sneaky way to charge the customer more without them realising and doing the math. The two stars are for the pleasant staff who took my money.,0,0,True,en-AU,Google
"Food great as usual, but bloody hot inside do nt know how the gurls doit... 20 works burger chips drink pretty cool better than macrap burgers",1,1,True,en-AU,Google
"We always get take away. The place is often mega busy. Food can be a bit hit andiss but the last few times have been fantastic. You can be waiting for a while if it's really busy, always seems to catch them by surprise.",1,1,True,en-AU,Google
"Food is good, but after repeated extended wait times for take away I wo n't be back-being told half an hour then waiting over an hour is not acceptable. I appreciate the place is busy but just be realistic with time estimates and let the customer choose if they're happy to wait.",0,0,True,en-AU,Google
"Ordered the spring dish which was with asparagus only to be told we got no asparagus, signs up everywhere advertising the dish. They did substitute it for mushrooms. My husband loved his omelette",1,0,False,en-AU,Google
The mushroom breakfast was very nice. The staff were great. Prompt service.,1,1,True,en-AU,Google
"The cinema is very clean and comfortable. However, as adults, that works a full time jobs, it would have been nice to make an evening of going to the movie to see "" The voice "" then go to dinner. Rather than seeing it at it's only showing time of 10 am.",0,1,False,en-AU,Google
"We found the club tavern a very great place for dinner with the kids and family as they have a kids' play area to keep our little one entertained. We ordered our meals, and they were brought out reasonably quickly. The meals were large, and you definitely get what you paid for. I highly recommend the King avocado chicken schnitzel!! It was very delicious and filling. Our waitress Hannah was very friendly and efficient, and she did a great job",1,1,True,en-AU,Google
The person serving could have had a smile and been a bit more polite the food is a little expensive. But it's OK for a small cinema just a shame we could not enjoy the movie as kids were running up and down and making noise threw out the movie. Parents did nothing just sat there when spoke to the person in charge they just had a look and they did nothing so wasted money. Hoping next time our expirance will be better.,0,0,True,en-AU,Google
"Great playground, water play, and 2 BBQs. Lots of shade, seating, and toilets. Loses 1 star due to maintenance issues: teacup bearings are shot; tractor steering wheel very loose; water refill station has no pressure.",1,1,True,en-AU,Google
"This is one of the many restaurants spruiking for business along popular Hardware Lane with great character and ambience. We were enthusiastically greeted and seated on a busy Saturday afternoon. The menu had all the expected Italian favourites, and pizzas looked to be the most popular choice. We tried a pizza and risotto dish, both of which were very enjoyable. It was very busy and looked popular with both tourists and locals. We decided to try the desserts because everyone wants to know if the tiramisu is any good, right ? Well, it was good, as was the gooey lava cake. All said, an enjoyable meal.",1,1,True,en-AU,Google
"My second visit to Adelaide in 50 years and I try to have yum cha in any city I visit. This was great, and flavour was a little mild compared to Melbourne. Cost was less than expected and great value.",1,1,True,en-AU,Google
"always good to still have this around-and i think the automated ordering machines did help clear up the queues you used to get a lot of. you ca n't really expect much-it's like most other McDonalds. but again, always handy to have this near you for that quick easy bite.",1,1,True,en-AU,Google
"Spent some time at the Rockhampton Museum of art. Overall this museum had some lovely peices, although i did not agree with some of there are telling people who were born in a coutry to leave, but art is art. I would recommend, but not for everyone, kid sensative material, racial material and sexualised material could trigger the weak. There is some beautiful peices and should be worth a look.",1,1,True,en-AU,Google
